Species,Transmitter,Month,n_COAs,level,method,area_km2
Snook,A69-1602-58285,2020-04-01T00:00:00Z,144,0.5,KDE50,0.03269692134620808
Snook,A69-1602-58285,2020-04-01T00:00:00Z,144,0.95,KDE95,0.11039502104652038
Snook,A69-1602-58285,2020-05-01T00:00:00Z,90,0.5,KDE50,0.053609365395068075
Snook,A69-1602-58285,2020-05-01T00:00:00Z,90,0.95,KDE95,0.20013743580868174
Snook,A69-1602-58285,2020-10-01T00:00:00Z,33,0.5,KDE50,0.042075746062313554
Snook,A69-1602-58285,2020-10-01T00:00:00Z,33,0.95,KDE95,0.17043364180242337
Snook,A69-1602-58285,2021-02-01T00:00:00Z,32,0.5,KDE50,0.057035153799096384
Snook,A69-1602-58285,2021-02-01T00:00:00Z,32,0.95,KDE95,0.13965846375429172
Snook,A69-1602-58285,2021-04-01T00:00:00Z,64,0.5,KDE50,0.058955701110566125
Snook,A69-1602-58285,2021-04-01T00:00:00Z,64,0.95,KDE95,0.10967765360315765
Snook,A69-1602-58285,2021-05-01T00:00:00Z,113,0.5,KDE50,0.0550425639044533
Snook,A69-1602-58285,2021-05-01T00:00:00Z,113,0.95,KDE95,0.12819549085542278
Snook,A69-1602-58285,2021-06-01T00:00:00Z,86,0.5,KDE50,0.04613299333692249
Snook,A69-1602-58285,2021-06-01T00:00:00Z,86,0.95,KDE95,0.18118333011316962
Snook,A69-1602-58285,2021-09-01T00:00:00Z,35,0.5,KDE50,0.043877578266147056
Snook,A69-1602-58285,2021-09-01T00:00:00Z,35,0.95,KDE95,0.09603613301064633
Snook,A69-1602-58285,2022-02-01T00:00:00Z,34,0.5,KDE50,0.050612801665545444
Snook,A69-1602-58285,2022-02-01T00:00:00Z,34,0.95,KDE95,0.14297814361669767
Snook,A69-1602-58285,2022-04-01T00:00:00Z,80,0.5,KDE50,0.05361795897206618
Snook,A69-1602-58285,2022-04-01T00:00:00Z,80,0.95,KDE95,0.23931251234324533
Snook,A69-1602-58285,2022-10-01T00:00:00Z,72,0.5,KDE50,0.0366414456992303
Snook,A69-1602-58285,2022-10-01T00:00:00Z,72,0.95,KDE95,0.14888876143922192
Snook,A69-1602-58285,2022-11-01T00:00:00Z,75,0.5,KDE50,0.04533546847652737
Snook,A69-1602-58285,2022-11-01T00:00:00Z,75,0.95,KDE95,0.3427385867572892
Snook,A69-1602-58285,2022-12-01T00:00:00Z,188,0.5,KDE50,0.10020087434765482
Snook,A69-1602-58285,2022-12-01T00:00:00Z,188,0.95,KDE95,0.8001812867034495
Snook,A69-1602-58285,2023-01-01T00:00:00Z,67,0.5,KDE50,0.04145922778796405
Snook,A69-1602-58285,2023-01-01T00:00:00Z,67,0.95,KDE95,0.23515144398015939
Snook,A69-1602-58285,2023-02-01T00:00:00Z,124,0.5,KDE50,0.1016514327109754
Snook,A69-1602-58285,2023-02-01T00:00:00Z,124,0.95,KDE95,0.31005888160512085
Snook,A69-1602-58285,2023-03-01T00:00:00Z,184,0.5,KDE50,0.038473199277644046
Snook,A69-1602-58285,2023-03-01T00:00:00Z,184,0.95,KDE95,0.09446588393495116
Snook,A69-1602-58285,2023-04-01T00:00:00Z,298,0.5,KDE50,0.06778732749049785
Snook,A69-1602-58285,2023-04-01T00:00:00Z,298,0.95,KDE95,0.25674848433126557
Snook,A69-1602-58285,2023-05-01T00:00:00Z,252,0.5,KDE50,0.05315618735777872
Snook,A69-1602-58285,2023-05-01T00:00:00Z,252,0.95,KDE95,0.2942090009808913
Snook,A69-1602-58285,2023-06-01T00:00:00Z,63,0.5,KDE50,0.3104669179376564
Snook,A69-1602-58285,2023-06-01T00:00:00Z,63,0.95,KDE95,1.5444960375797636
Snook,A69-1602-58280,2020-04-01T00:00:00Z,86,0.5,KDE50,0.05552530578834447
Snook,A69-1602-58280,2020-04-01T00:00:00Z,86,0.95,KDE95,0.12793062785667034
Snook,A69-1602-58280,2020-05-01T00:00:00Z,56,0.5,KDE50,0.024450530620744423
Snook,A69-1602-58280,2020-05-01T00:00:00Z,56,0.95,KDE95,0.0464085878221055
Snook,A69-1602-58280,2020-06-01T00:00:00Z,48,0.5,KDE50,0.03373787229228209
Snook,A69-1602-58280,2020-06-01T00:00:00Z,48,0.95,KDE95,0.053078545068903825
Snook,A69-1602-58280,2020-07-01T00:00:00Z,269,0.5,KDE50,0.02939546211378416
Snook,A69-1602-58280,2020-07-01T00:00:00Z,269,0.95,KDE95,0.09940977927698424
Snook,A69-1602-58280,2020-08-01T00:00:00Z,320,0.5,KDE50,0.024048149638066164
Snook,A69-1602-58280,2020-08-01T00:00:00Z,320,0.95,KDE95,0.06364969610572568
Snook,A69-1602-58280,2020-09-01T00:00:00Z,207,0.5,KDE50,0.024150655183745547
Snook,A69-1602-58280,2020-09-01T00:00:00Z,207,0.95,KDE95,0.05950521071058147
Snook,A69-1602-58280,2021-02-01T00:00:00Z,52,0.5,KDE50,0.022474482348960826
Snook,A69-1602-58280,2021-02-01T00:00:00Z,52,0.95,KDE95,0.022393591079477162
Snook,A69-1602-58280,2021-03-01T00:00:00Z,43,0.5,KDE50,0.02659767670098372
Snook,A69-1602-58280,2021-03-01T00:00:00Z,43,0.95,KDE95,0.08544482572771432
Snook,A69-1602-58280,2021-04-01T00:00:00Z,114,0.5,KDE50,0.031754623047295955
Snook,A69-1602-58280,2021-04-01T00:00:00Z,114,0.95,KDE95,0.1117980763546326
Snook,A69-1602-58280,2021-05-01T00:00:00Z,117,0.5,KDE50,0.057501032385316814
Snook,A69-1602-58280,2021-05-01T00:00:00Z,117,0.95,KDE95,0.09243743874024384
Snook,A69-1602-58280,2021-06-01T00:00:00Z,65,0.5,KDE50,0.05905105567989801
Snook,A69-1602-58280,2021-06-01T00:00:00Z,65,0.95,KDE95,0.13811127594854167
Snook,A69-1602-58280,2021-07-01T00:00:00Z,170,0.5,KDE50,0.06135216361688078
Snook,A69-1602-58280,2021-07-01T00:00:00Z,170,0.95,KDE95,0.1879208730397153
Snook,A69-1602-58280,2021-08-01T00:00:00Z,349,0.5,KDE50,0.02984126227348228
Snook,A69-1602-58280,2021-08-01T00:00:00Z,349,0.95,KDE95,0.10511955925296419
Snook,A69-1602-58280,2021-09-01T00:00:00Z,265,0.5,KDE50,0.03078298025021353
Snook,A69-1602-58280,2021-09-01T00:00:00Z,265,0.95,KDE95,0.0873627357041265
Snook,A69-1602-58280,2021-10-01T00:00:00Z,116,0.5,KDE50,0.05852490804578737
Snook,A69-1602-58280,2021-10-01T00:00:00Z,116,0.95,KDE95,0.8693529813414395
Snook,A69-1602-58281,2020-02-01T00:00:00Z,84,0.5,KDE50,0.016810252322680783
Snook,A69-1602-58281,2020-02-01T00:00:00Z,84,0.95,KDE95,0.05291382318382801
Snook,A69-1602-58281,2020-03-01T00:00:00Z,449,0.5,KDE50,0.01935208584641818
Snook,A69-1602-58281,2020-03-01T00:00:00Z,449,0.95,KDE95,0.06960302556620572
Snook,A69-1602-58281,2020-04-01T00:00:00Z,426,0.5,KDE50,0.035139982642599196
Snook,A69-1602-58281,2020-04-01T00:00:00Z,426,0.95,KDE95,0.19279036220064166
Snook,A69-1602-58281,2020-05-01T00:00:00Z,357,0.5,KDE50,0.034258218761677194
Snook,A69-1602-58281,2020-05-01T00:00:00Z,357,0.95,KDE95,0.23952452340325975
Snook,A69-1602-58287,2020-03-01T00:00:00Z,173,0.5,KDE50,0.22222877504911517
Snook,A69-1602-58287,2020-03-01T00:00:00Z,173,0.95,KDE95,1.0090197188383792
Snook,A69-1602-58287,2020-04-01T00:00:00Z,474,0.5,KDE50,0.19710203505876184
Snook,A69-1602-58287,2020-04-01T00:00:00Z,474,0.95,KDE95,0.8083675577986313
Snook,A69-1602-58287,2020-05-01T00:00:00Z,338,0.5,KDE50,0.18954552749202622
Snook,A69-1602-58287,2020-05-01T00:00:00Z,338,0.95,KDE95,1.1732959698266872
Snook,A69-1602-55925,2020-05-01T00:00:00Z,59,0.5,KDE50,0.03768114767552953
Snook,A69-1602-55925,2020-05-01T00:00:00Z,59,0.95,KDE95,0.11542031287448956
Snook,A69-1602-55925,2020-07-01T00:00:00Z,120,0.5,KDE50,0.032135575353311144
Snook,A69-1602-55925,2020-07-01T00:00:00Z,120,0.95,KDE95,0.09482907014635121
Snook,A69-1602-55925,2020-08-01T00:00:00Z,71,0.5,KDE50,0.05167295788850449
Snook,A69-1602-55925,2020-08-01T00:00:00Z,71,0.95,KDE95,0.1991274374725737
Snook,A69-1602-55925,2020-09-01T00:00:00Z,139,0.5,KDE50,0.10534034263047042
Snook,A69-1602-55925,2020-09-01T00:00:00Z,139,0.95,KDE95,0.7291827396833395
Snook,A69-1602-55925,2020-11-01T00:00:00Z,82,0.5,KDE50,0.02233239272005047
Snook,A69-1602-55925,2020-11-01T00:00:00Z,82,0.95,KDE95,0.02199283090254641
Snook,A69-1602-55925,2020-12-01T00:00:00Z,41,0.5,KDE50,0.05990068772862433
Snook,A69-1602-55925,2020-12-01T00:00:00Z,41,0.95,KDE95,0.23006634109489255
Snook,A69-1602-55925,2021-03-01T00:00:00Z,122,0.5,KDE50,0.0371050598690795
Snook,A69-1602-55925,2021-03-01T00:00:00Z,122,0.95,KDE95,0.09174628622910144
Snook,A69-1602-55925,2021-04-01T00:00:00Z,82,0.5,KDE50,0.03301612175445777
Snook,A69-1602-55925,2021-04-01T00:00:00Z,82,0.95,KDE95,0.1048960107436516
Snook,A69-1602-55925,2021-05-01T00:00:00Z,59,0.5,KDE50,0.027626788198459165
Snook,A69-1602-55925,2021-05-01T00:00:00Z,59,0.95,KDE95,0.11015828912108155
Snook,A69-1602-55925,2021-06-01T00:00:00Z,147,0.5,KDE50,0.0828826040195644
Snook,A69-1602-55925,2021-06-01T00:00:00Z,147,0.95,KDE95,0.2167983700988936
Snook,A69-1602-55925,2021-07-01T00:00:00Z,98,0.5,KDE50,0.036661229293252925
Snook,A69-1602-55925,2021-07-01T00:00:00Z,98,0.95,KDE95,0.10930563133881797
Snook,A69-1602-55925,2021-08-01T00:00:00Z,118,0.5,KDE50,0.029633322466431536
Snook,A69-1602-55925,2021-08-01T00:00:00Z,118,0.95,KDE95,0.09247060747014414
Snook,A69-1602-55925,2021-09-01T00:00:00Z,115,0.5,KDE50,0.03184229314182187
Snook,A69-1602-55925,2021-09-01T00:00:00Z,115,0.95,KDE95,0.090287452827448
Snook,A69-1602-55925,2021-10-01T00:00:00Z,149,0.5,KDE50,0.1518087979302504
Snook,A69-1602-55925,2021-10-01T00:00:00Z,149,0.95,KDE95,0.9366219140057922
Snook,A69-1602-55925,2021-11-01T00:00:00Z,90,0.5,KDE50,0.1047717581387579
Snook,A69-1602-55925,2021-11-01T00:00:00Z,90,0.95,KDE95,1.2258537680059172
Snook,A69-1602-55925,2022-01-01T00:00:00Z,63,0.5,KDE50,0.06401524305976848
Snook,A69-1602-55925,2022-01-01T00:00:00Z,63,0.95,KDE95,0.17091139381418236
Snook,A69-1602-55925,2022-02-01T00:00:00Z,69,0.5,KDE50,0.05028616422775083
Snook,A69-1602-55925,2022-02-01T00:00:00Z,69,0.95,KDE95,0.15773672719144644
Snook,A69-1602-55925,2022-03-01T00:00:00Z,69,0.5,KDE50,0.07973230432431266
Snook,A69-1602-55925,2022-03-01T00:00:00Z,69,0.95,KDE95,0.23523091869748963
Snook,A69-1602-55925,2022-04-01T00:00:00Z,51,0.5,KDE50,0.09806707879144198
Snook,A69-1602-55925,2022-04-01T00:00:00Z,51,0.95,KDE95,0.5034745871997426
Snook,A69-1602-55925,2022-05-01T00:00:00Z,201,0.5,KDE50,0.14862857660252363
Snook,A69-1602-55925,2022-05-01T00:00:00Z,201,0.95,KDE95,1.1600898811722293
Snook,A69-1602-55926,2020-05-01T00:00:00Z,95,0.5,KDE50,0.09542572716832207
Snook,A69-1602-55926,2020-05-01T00:00:00Z,95,0.95,KDE95,0.18697887886962297
Snook,A69-1602-55926,2020-06-01T00:00:00Z,82,0.5,KDE50,0.36068223288428525
Snook,A69-1602-55926,2020-06-01T00:00:00Z,82,0.95,KDE95,1.9882136935626868
Snook,A69-1602-55921,2020-05-01T00:00:00Z,126,0.5,KDE50,0.056450116311572714
Snook,A69-1602-55921,2020-05-01T00:00:00Z,126,0.95,KDE95,0.17461506031573695
Snook,A69-1602-55921,2020-06-01T00:00:00Z,293,0.5,KDE50,0.02422160283195127
Snook,A69-1602-55921,2020-06-01T00:00:00Z,293,0.95,KDE95,0.12832992703495988
Snook,A69-1602-55921,2020-07-01T00:00:00Z,371,0.5,KDE50,0.008605627292228397
Snook,A69-1602-55921,2020-07-01T00:00:00Z,371,0.95,KDE95,0.113048940424787
Snook,A69-1602-55921,2020-08-01T00:00:00Z,275,0.5,KDE50,0.0065532498401876076
Snook,A69-1602-55921,2020-08-01T00:00:00Z,275,0.95,KDE95,0.02786280135402035
Snook,A69-1602-55921,2020-09-01T00:00:00Z,102,0.5,KDE50,0.02038462733415058
Snook,A69-1602-55921,2020-09-01T00:00:00Z,102,0.95,KDE95,0.43718887036565285
Snook,A69-1602-55921,2021-01-01T00:00:00Z,72,0.5,KDE50,0.06363087183056679
Snook,A69-1602-55921,2021-01-01T00:00:00Z,72,0.95,KDE95,0.6845533797268399
Snook,A69-1602-55921,2021-02-01T00:00:00Z,146,0.5,KDE50,0.05411123505144862
Snook,A69-1602-55921,2021-02-01T00:00:00Z,146,0.95,KDE95,0.21542996548736273
Snook,A69-1602-55921,2021-03-01T00:00:00Z,225,0.5,KDE50,0.03165100693038985
Snook,A69-1602-55921,2021-03-01T00:00:00Z,225,0.95,KDE95,0.11849884133976384
Snook,A69-1602-55921,2021-04-01T00:00:00Z,333,0.5,KDE50,0.03005033884997206
Snook,A69-1602-55921,2021-04-01T00:00:00Z,333,0.95,KDE95,0.21714589695573583
Snook,A69-1602-55921,2021-05-01T00:00:00Z,350,0.5,KDE50,0.12331861112927907
Snook,A69-1602-55921,2021-05-01T00:00:00Z,350,0.95,KDE95,0.9454073005504517
Snook,A69-1602-55921,2021-06-01T00:00:00Z,201,0.5,KDE50,0.1941399968056388
Snook,A69-1602-55921,2021-06-01T00:00:00Z,201,0.95,KDE95,1.4771941150570602
Snook,A69-1602-55928,2020-05-01T00:00:00Z,108,0.5,KDE50,0.07317526919738278
Snook,A69-1602-55928,2020-05-01T00:00:00Z,108,0.95,KDE95,0.1428719472782382
Snook,A69-1602-55928,2020-06-01T00:00:00Z,90,0.5,KDE50,0.027429074041838742
Snook,A69-1602-55928,2020-06-01T00:00:00Z,90,0.95,KDE95,0.13302576378139294
Snook,A69-1602-55928,2020-07-01T00:00:00Z,79,0.5,KDE50,0.003305021453534966
Snook,A69-1602-55928,2020-07-01T00:00:00Z,79,0.95,KDE95,0.001812891052743199
Snook,A69-1602-55928,2020-08-01T00:00:00Z,122,0.5,KDE50,0.013629671551651
Snook,A69-1602-55928,2020-08-01T00:00:00Z,122,0.95,KDE95,0.23065216692154586
Snook,A69-1602-55928,2020-09-01T00:00:00Z,41,0.5,KDE50,0.045673651973038444
Snook,A69-1602-55928,2020-09-01T00:00:00Z,41,0.95,KDE95,0.19025010900914957
Snook,A69-1602-55922,2020-05-01T00:00:00Z,65,0.5,KDE50,0.018989953090345006
Snook,A69-1602-55922,2020-05-01T00:00:00Z,65,0.95,KDE95,0.10908832969683535
Snook,A69-1602-55922,2020-06-01T00:00:00Z,43,0.5,KDE50,0.08303604518875983
Snook,A69-1602-55922,2020-06-01T00:00:00Z,43,0.95,KDE95,0.17166660532611577
Snook,A69-1602-55922,2020-08-01T00:00:00Z,41,0.5,KDE50,9.991403667987606e-5
Snook,A69-1602-55922,2020-08-01T00:00:00Z,41,0.95,KDE95,3.593664155270926e-5
Snook,A69-1602-55922,2020-09-01T00:00:00Z,64,0.5,KDE50,0.0011605207714705757
Snook,A69-1602-55922,2020-09-01T00:00:00Z,64,0.95,KDE95,3.531262022850569e-4
Snook,A69-1602-55922,2020-10-01T00:00:00Z,80,0.5,KDE50,0.020194938921384513
Snook,A69-1602-55922,2020-10-01T00:00:00Z,80,0.95,KDE95,0.11228307165413047
Snook,A69-1602-55922,2020-11-01T00:00:00Z,56,0.5,KDE50,0.02003293440261297
Snook,A69-1602-55922,2020-11-01T00:00:00Z,56,0.95,KDE95,0.10687955318763061
Snook,A69-1602-55922,2021-03-01T00:00:00Z,57,0.5,KDE50,0.055902808977414856
Snook,A69-1602-55922,2021-03-01T00:00:00Z,57,0.95,KDE95,0.12018704246342989
Snook,A69-1602-55922,2021-04-01T00:00:00Z,35,0.5,KDE50,0.04663398361699865
Snook,A69-1602-55922,2021-04-01T00:00:00Z,35,0.95,KDE95,0.14018378099425438
Snook,A69-1602-55922,2021-05-01T00:00:00Z,36,0.5,KDE50,0.06114502437333393
Snook,A69-1602-55922,2021-05-01T00:00:00Z,36,0.95,KDE95,0.15346514274329123
Snook,A69-1602-55922,2021-06-01T00:00:00Z,56,0.5,KDE50,0.05152052714737211
Snook,A69-1602-55922,2021-06-01T00:00:00Z,56,0.95,KDE95,0.12485216380863427
Snook,A69-1602-55922,2021-07-01T00:00:00Z,34,0.5,KDE50,0.052149814513537104
Snook,A69-1602-55922,2021-07-01T00:00:00Z,34,0.95,KDE95,0.1879810092152975
Snook,A69-1602-55922,2021-08-01T00:00:00Z,104,0.5,KDE50,0.01759780660640573
Snook,A69-1602-55922,2021-08-01T00:00:00Z,104,0.95,KDE95,0.006381061797594215
Snook,A69-1602-55922,2021-09-01T00:00:00Z,163,0.5,KDE50,0.27713875532842774
Snook,A69-1602-55922,2021-09-01T00:00:00Z,163,0.95,KDE95,0.9686530300435708
Snook,A69-1602-55922,2021-10-01T00:00:00Z,176,0.5,KDE50,0.07973863520754944
Snook,A69-1602-55922,2021-10-01T00:00:00Z,176,0.95,KDE95,0.849747916181204
Snook,A69-1602-55922,2021-11-01T00:00:00Z,64,0.5,KDE50,0.1814519359628819
Snook,A69-1602-55922,2021-11-01T00:00:00Z,64,0.95,KDE95,1.4012068829338498
Snook,A69-1602-55922,2022-01-01T00:00:00Z,38,0.5,KDE50,0.03902588794614875
Snook,A69-1602-55922,2022-01-01T00:00:00Z,38,0.95,KDE95,0.14982346245297873
Snook,A69-1602-55922,2022-04-01T00:00:00Z,137,0.5,KDE50,0.22912642758092516
Snook,A69-1602-55922,2022-04-01T00:00:00Z,137,0.95,KDE95,1.1761582510826158
Snook,A69-1602-55922,2022-05-01T00:00:00Z,380,0.5,KDE50,0.25990680296537316
Snook,A69-1602-55922,2022-05-01T00:00:00Z,380,0.95,KDE95,0.9331367704545017
Snook,A69-1602-55922,2023-01-01T00:00:00Z,58,0.5,KDE50,0.0831837037586812
Snook,A69-1602-55922,2023-01-01T00:00:00Z,58,0.95,KDE95,0.37652785102020714
Snook,A69-1602-55922,2023-03-01T00:00:00Z,58,0.5,KDE50,0.2751015425766371
Snook,A69-1602-55922,2023-03-01T00:00:00Z,58,0.95,KDE95,1.2579434263718468
Snook,A69-1602-50351,2021-02-01T00:00:00Z,45,0.5,KDE50,0.04962288800445728
Snook,A69-1602-50351,2021-02-01T00:00:00Z,45,0.95,KDE95,0.16716202465594127
Snook,A69-1602-50351,2021-03-01T00:00:00Z,51,0.5,KDE50,0.0077689982827573115
Snook,A69-1602-50351,2021-03-01T00:00:00Z,51,0.95,KDE95,0.0033874882159751142
Snook,A69-1602-50351,2021-04-01T00:00:00Z,72,0.5,KDE50,0.014662742309685338
Snook,A69-1602-50351,2021-04-01T00:00:00Z,72,0.95,KDE95,0.14496426633641898
Snook,A69-1602-50351,2021-05-01T00:00:00Z,135,0.5,KDE50,0.034957087767462196
Snook,A69-1602-50351,2021-05-01T00:00:00Z,135,0.95,KDE95,0.15176135651416728
Snook,A69-1602-50351,2021-06-01T00:00:00Z,191,0.5,KDE50,0.06085602691518289
Snook,A69-1602-50351,2021-06-01T00:00:00Z,191,0.95,KDE95,0.19329899400286557
Snook,A69-1602-50351,2021-07-01T00:00:00Z,223,0.5,KDE50,0.06539571839043358
Snook,A69-1602-50351,2021-07-01T00:00:00Z,223,0.95,KDE95,0.2147153284424378
Snook,A69-1602-50351,2021-08-01T00:00:00Z,204,0.5,KDE50,0.02415199094358587
Snook,A69-1602-50351,2021-08-01T00:00:00Z,204,0.95,KDE95,0.11418792483614647
Snook,A69-1602-50351,2021-09-01T00:00:00Z,233,0.5,KDE50,0.02171015517643094
Snook,A69-1602-50351,2021-09-01T00:00:00Z,233,0.95,KDE95,0.10394610761356506
Snook,A69-1602-50351,2021-10-01T00:00:00Z,163,0.5,KDE50,0.02539200657681795
Snook,A69-1602-50351,2021-10-01T00:00:00Z,163,0.95,KDE95,0.19213814305041413
Snook,A69-1602-50351,2021-11-01T00:00:00Z,101,0.5,KDE50,0.03816212415449235
Snook,A69-1602-50351,2021-11-01T00:00:00Z,101,0.95,KDE95,0.2007388192248678
Snook,A69-1602-50351,2021-12-01T00:00:00Z,109,0.5,KDE50,0.0639065313740412
Snook,A69-1602-50351,2021-12-01T00:00:00Z,109,0.95,KDE95,0.20927185751185765
Snook,A69-1602-50351,2022-01-01T00:00:00Z,205,0.5,KDE50,0.08742429676168924
Snook,A69-1602-50351,2022-01-01T00:00:00Z,205,0.95,KDE95,0.2691289405264846
Snook,A69-1602-50351,2022-02-01T00:00:00Z,213,0.5,KDE50,0.050891929436405824
Snook,A69-1602-50351,2022-02-01T00:00:00Z,213,0.95,KDE95,0.25553664688981775
Snook,A69-1602-50351,2022-03-01T00:00:00Z,596,0.5,KDE50,0.017061655041088024
Snook,A69-1602-50351,2022-03-01T00:00:00Z,596,0.95,KDE95,0.07130958054624703
Snook,A69-1602-50351,2022-04-01T00:00:00Z,326,0.5,KDE50,0.03879992955982527
Snook,A69-1602-50351,2022-04-01T00:00:00Z,326,0.95,KDE95,0.19604165460480696
Snook,A69-1602-50351,2022-05-01T00:00:00Z,241,0.5,KDE50,0.19777666825949433
Snook,A69-1602-50351,2022-05-01T00:00:00Z,241,0.95,KDE95,1.2049942348196707
Snook,A69-1602-50351,2022-06-01T00:00:00Z,275,0.5,KDE50,0.1600881801904087
Snook,A69-1602-50351,2022-06-01T00:00:00Z,275,0.95,KDE95,0.918114119399873
Snook,A69-1602-50351,2022-07-01T00:00:00Z,311,0.5,KDE50,0.07545685223076272
Snook,A69-1602-50351,2022-07-01T00:00:00Z,311,0.95,KDE95,0.527055557660798
Snook,A69-1602-50351,2022-08-01T00:00:00Z,210,0.5,KDE50,0.09722853066566936
Snook,A69-1602-50351,2022-08-01T00:00:00Z,210,0.95,KDE95,0.49935326221555215
Snook,A69-1602-50351,2022-09-01T00:00:00Z,184,0.5,KDE50,0.10119574093320313
Snook,A69-1602-50351,2022-09-01T00:00:00Z,184,0.95,KDE95,0.6003061129364227
Snook,A69-1602-50351,2022-10-01T00:00:00Z,295,0.5,KDE50,0.08012908754873461
Snook,A69-1602-50351,2022-10-01T00:00:00Z,295,0.95,KDE95,0.4853161928839543
Snook,A69-1602-50351,2022-11-01T00:00:00Z,254,0.5,KDE50,0.1057468865983691
Snook,A69-1602-50351,2022-11-01T00:00:00Z,254,0.95,KDE95,0.5634585636190383
Snook,A69-1602-50351,2022-12-01T00:00:00Z,282,0.5,KDE50,0.23982505626338907
Snook,A69-1602-50351,2022-12-01T00:00:00Z,282,0.95,KDE95,1.1767165593212923
Snook,A69-1602-50351,2023-01-01T00:00:00Z,318,0.5,KDE50,0.18279662106535507
Snook,A69-1602-50351,2023-01-01T00:00:00Z,318,0.95,KDE95,0.7818910931999254
Snook,A69-1602-50351,2023-02-01T00:00:00Z,366,0.5,KDE50,0.14916143252603478
Snook,A69-1602-50351,2023-02-01T00:00:00Z,366,0.95,KDE95,0.6188105451612529
Snook,A69-1602-50351,2023-03-01T00:00:00Z,281,0.5,KDE50,0.09735743683671486
Snook,A69-1602-50351,2023-03-01T00:00:00Z,281,0.95,KDE95,0.3934873414910639
Snook,A69-1602-50351,2023-04-01T00:00:00Z,283,0.5,KDE50,0.09849154277491778
Snook,A69-1602-50351,2023-04-01T00:00:00Z,283,0.95,KDE95,0.3188203038997527
Snook,A69-1602-50351,2023-05-01T00:00:00Z,202,0.5,KDE50,0.06551083928693086
Snook,A69-1602-50351,2023-05-01T00:00:00Z,202,0.95,KDE95,0.3271384786482933
Snook,A69-1602-50351,2023-06-01T00:00:00Z,319,0.5,KDE50,0.10522353935484216
Snook,A69-1602-50351,2023-06-01T00:00:00Z,319,0.95,KDE95,0.3145252178048361
Snook,A69-1602-50351,2023-07-01T00:00:00Z,411,0.5,KDE50,0.09137695486907288
Snook,A69-1602-50351,2023-07-01T00:00:00Z,411,0.95,KDE95,0.7100520871126167
Snook,A69-1602-50351,2023-08-01T00:00:00Z,261,0.5,KDE50,0.1013640422487948
Snook,A69-1602-50351,2023-08-01T00:00:00Z,261,0.95,KDE95,0.5190396480676276
Snook,A69-1602-50351,2023-09-01T00:00:00Z,229,0.5,KDE50,0.10882704296490364
Snook,A69-1602-50351,2023-09-01T00:00:00Z,229,0.95,KDE95,0.48806967377649085
Snook,A69-1602-50351,2023-10-01T00:00:00Z,239,0.5,KDE50,0.10809793226014078
Snook,A69-1602-50351,2023-10-01T00:00:00Z,239,0.95,KDE95,0.495639338021236
Snook,A69-1602-50351,2023-11-01T00:00:00Z,121,0.5,KDE50,0.10159404334117751
Snook,A69-1602-50351,2023-11-01T00:00:00Z,121,0.95,KDE95,0.6886344892359129
Snook,A69-1602-50359,2021-03-01T00:00:00Z,80,0.5,KDE50,0.04069214249390148
Snook,A69-1602-50359,2021-03-01T00:00:00Z,80,0.95,KDE95,0.17425134688731375
Snook,A69-1602-50359,2021-04-01T00:00:00Z,188,0.5,KDE50,0.05303478805215278
Snook,A69-1602-50359,2021-04-01T00:00:00Z,188,0.95,KDE95,0.23363384520207023
Snook,A69-1602-50359,2021-05-01T00:00:00Z,209,0.5,KDE50,0.020263929087920355
Snook,A69-1602-50359,2021-05-01T00:00:00Z,209,0.95,KDE95,0.15083749894701462
Snook,A69-1602-50359,2021-06-01T00:00:00Z,184,0.5,KDE50,0.019631965928801415
Snook,A69-1602-50359,2021-06-01T00:00:00Z,184,0.95,KDE95,0.15454887305382978
Snook,A69-1602-50350,2021-03-01T00:00:00Z,93,0.5,KDE50,0.005915880445302464
Snook,A69-1602-50350,2021-03-01T00:00:00Z,93,0.95,KDE95,0.013208896710751579
Snook,A69-1602-50350,2021-09-01T00:00:00Z,125,0.5,KDE50,0.006258315694152028
Snook,A69-1602-50350,2021-09-01T00:00:00Z,125,0.95,KDE95,0.057138177331622894
Snook,A69-1602-50350,2021-10-01T00:00:00Z,103,0.5,KDE50,0.006558361206392409
Snook,A69-1602-50350,2021-10-01T00:00:00Z,103,0.95,KDE95,0.080309598684578265
Snook,A69-1602-50350,2021-11-01T00:00:00Z,118,0.5,KDE50,0.04537882848971989
Snook,A69-1602-50350,2021-11-01T00:00:00Z,118,0.95,KDE95,0.09369451913594896
Snook,A69-1602-50350,2021-12-01T00:00:00Z,110,0.5,KDE50,0.040157631158481234
Snook,A69-1602-50350,2021-12-01T00:00:00Z,110,0.95,KDE95,0.09505381186549086
Snook,A69-1602-50350,2022-04-01T00:00:00Z,87,0.5,KDE50,0.04496427312066767
Snook,A69-1602-50350,2022-04-01T00:00:00Z,87,0.95,KDE95,0.10712448473488866
Snook,A69-1602-50350,2022-05-01T00:00:00Z,250,0.5,KDE50,0.044782492760702036
Snook,A69-1602-50350,2022-05-01T00:00:00Z,250,0.95,KDE95,0.1795026955422582
Snook,A69-1602-50350,2022-06-01T00:00:00Z,243,0.5,KDE50,0.08039612134044079
Snook,A69-1602-50350,2022-06-01T00:00:00Z,243,0.95,KDE95,0.33854180870865097
Snook,A69-1602-50350,2022-07-01T00:00:00Z,246,0.5,KDE50,0.06410321910276963
